"IP_ID","YEAR","AGE","EDUCATION"
"GXS624",2024,"#NA",2
"OHX278",2024,"26",2
"VJI008",2024,"40",NA
"EHR_534",2024,"45",3
"GUX331",2024,"64",1
"ZUL571",2024,"59",3
"SOK732",2024,"67",1
"TIH436",2024,"52",3
"WTV155",2024,"31",2
"LTJ288",2024,"45",1
"YXQ998",2024,"76",1
"NXT483",2024,"40",3
"GAS530",2024,"71",NA
"MVT263",2024,"61",3
"QFB845",2024,"42",3
"HZK938",2024,"76",1
"JJS424",2024,"33",3
"DAS472",2024,"48",1
"KOA874",2024,"72",3
"WNG495",2024,"50",2
"XPQ608",2024,"42",1
"GLC434",2024,"41",2
"IAE606",2024,"33",2
"CYO658",2024,"45",3
"QZE_415",2024,"58",3
"NNI623",2024,"57",3
"MLG568",2024,"77",3
"ALI453",2024,"55",2
"TKP582",2024,"53",3
"BKZ490",2024,"46",1
"JNB476",2024,"56",1
"MJK207",2024,"36",3
"ZGC889",2024,"23",3
"RNJ895",2024,"40",1
"LGV289",2024,NA,2
"ZEW_144",2024,"37",3
"JBU650",2024,"48",2
"IUT_976",2024,"22",2
"MXJ668",2024,"76",1
"JUO865",2024,"63",NA
"EJS010",2024,"74",2
"SPR974",2024,"33",NA
"ARF197",2024,"60",1
"SEU333",2024,"55",2
"RFI272",2024,"60",2
"KFX739",2024,"70",3
"JJK642",2024,"47",3
"FXM429",2024,"48",3
"YTU976",2024,"62",NA
"NIU800",2024,"55",3
"CGK580",2024,"73",3
"PHN463",2024,"50",2
"YCZ771",2024,"42",3
"VYG233",2024,"46",3
"MVM632",2024,"38",3
"MZI261",2024,"67",2
"LCA843",2024,"33",3
"GZT698",2024,"75",1
"PSH526",2024,"55",2
"AJQ295",2024,"64",3
"RBC_869",2024,"71",3
"FRU808",2024,"#NA",2
"TUR239",2024,"61",1
"TPH805",2024,"62",2
"RDR600",2024,"67",NA
"MQH777",2024,"75",3
"RNC_371",2024,"55",3
"WRX852",2024,"20",3
"APZ_537",2024,"34",2
"ZIJ201",2024,"40",3
"ADE799",2024,"43",3
"ULO_956",2024,"70",3
"APP041",2024,"67",2
"JAN927",2024,"65",1
"PNH953",2024,"77",3
"UBC_525",2024,"66",3
"KOS444",2024,"41",3
"UVQ_297",2024,"55",2
"FPB115",2024,"35",2
"OHS058",2024,"40",3
"TOZ994",2024,"45",3
"UAT938",2024,"71",2
"ZBI144",2024,"36",3
"EVQ518",2024,"70",1
"BHT208",2024,"44",1
"QSJ844",2024,"54",3
"QAV925",2024,"64",3
"TTQ567",2024,"38",3
"KEW301",2024,"35",1
"RYK290",2024,"51",2
"XQI618",2024,"72",3
"XJG_314",2024,"77",2
"QLV267",2024,"46",2
"ZII548",2024,"30",1
"RKW334",2024,"42",3
"HGE649",2024,"41",3
"WUH778",2024,"60",3
"REA204",2024,"26",2
"LCN444",2024,"35",2
"PDJ126",2024,"38",3
"KKN259",2024,"72",3
"OVH400",2024,"60",1
"KSG871",2024,"63",3
"AAS710",2024,"76",3
"CHV172",2024,"55",2
"TVA071",2024,"38",3
"CUX569",2024,"41",3
"XAO250",2024,"64",3
"ETK102",2024,"76",1
"FGH994",2024,"59",2
"WVJ281",2024,"75",1
"VHZ377",2024,"53",1
"SWN063",2024,"45",2
"TTE246",2024,"67",NA
"WMY157",2024,"43",1
"SMA245",2024,"53",3
"TPO899",2024,"54",2
"BZA551",2024,"47",3
"MNX632",2024,"40",3
"XVF070",2024,"41",3
"YHF807",2024,"55",1
"YSZ_280",2024,"56",1
"WCC699",2024,"47",2
"PRZ915",2024,"21",3
"LJM547",2024,"54",3
"EXZ126",2024,"#NA",1
"DQA078",2024,"44",2
"TCO679",2024,"58",2
"QAH841",2024,"61",2
"SBT028",2024,"74",2
"IHZ974",2024,"56",2
"HOV_957",2024,"35",3
"HXW024",2024,"61",3
"FFC410",2024,"37",1
"HEJ061",2024,"72",3
"ACK637",2024,"73",1
"YUM022",2024,"53",1
"LNO406",2024,"50",2
"CIJ777",2024,"53",2
"OTU004",2024,"43",3
"VLY760",2024,"34",1
"MMU960",2024,"41",2
"DNU400",2024,"31",1
"IME351",2024,"65",1
"VHC486",2024,"39",1
"QMB472",2024,"53",3
"RDM451",2024,"65",2
"RNT581",2024,"61",3
"DPH462",2024,"#NA",3
"QBU420",2024,"74",1
"RKX727",2024,"20",3
"OVG_757",2024,"71",2
"ZJS265",2024,"54",3
"YOV631",2024,"21",2
"ZRQ253",2024,"66",NA
"KSD112",2024,"70",3
"FCQ836",2024,"63",3
"HHF273",2024,"52",1
"TJQ006",2024,"59",1
"RMP943",2024,"58",1
"MGE332",2024,"29",2
"UPZ575",2024,"70",3
"LMW611",2024,"24",3
"XAK340",2024,"58",3
"KRH759",2024,"76",3
"KHT835",2024,"31",3
"KUW077",2024,"40",3
"WPD470",2024,"51",3
"RPJ_286",2024,"46",2
"YKE647",2024,"41",2
"SXH095",2024,"53",3
"RTP_362",2024,"61",2
"RUM528",2024,"45",3
"KLF874",2024,"52",2
"MBK493",2024,"43",1
"WVP590",2024,"48",1
"CLX034",2024,"22",1
"NAN818",2024,NA,3
"RUX628",2024,"35",1
"VXM522",2024,"70",3
"FJA019",2024,"49",NA
"IQN464",2024,"61",3
"GUV534",2024,"37",3
"UJO184",2024,"27",NA
"IYD929",2024,"28",3
"LNQ332",2024,"62",3
"QSH976",2024,"26",3
"DSE168",2024,"62",3
"CSL888",2024,"60",3
"GUJ905",2024,"76",1
"EAP092",2024,"46",2
"BVQ524",2024,"39",3
"FXE116",2024,"55",3
"PFY822",2024,"74",3
"ZUA568",2024,"53",2
"OUO_192",2024,"45",3
"SGY_988",2024,"67",3
"BFR867",2024,NA,1
"FGC_802",2024,"63",2
"YNZ628",2024,"56",2
"DZU488",2024,"76",3
"ROF736",2024,"27",3
"YFC904",2024,"43",1
"OKF435",2024,"34",3
"PPO748",2024,"65",2
"VCP732",2024,"62",3
"ETV108",2024,"38",2
"EFG515",2024,"35",3
"YSH865",2024,"53",1
"RYC222",2024,"49",3
"JAO183",2024,"67",3
"NWJ726",2024,"#NA",1
"HRG213",2024,"74",3
"UDA880",2024,"35",2
"XAK703",2024,"57",3
"RGI082",2024,"50",3
"JQV866",2024,"73",2
"EPO599",2024,"28",1
"WLB220",2024,"56",3
"BNP688",2024,"57",3
"AAJ862",2024,"61",3
"RKQ235",2024,"37",NA
"RUI401",2024,"55",3
"BCW025",2024,"53",3
"EPL976",2024,"68",2
"MFT926",2024,"74",NA
"LBT234",2024,"56",3
"RWL482",2024,"22",3
"KUR427",2024,"44",3
"TCZ004",2024,"64",2
"FDM225",2024,"46",2
"UHH161",2024,"52",2
"ISH889",2024,"69",3
"DMX476",2024,"64",3
"XHC915",2024,"43",1
"YHR780",2024,"55",3
"OBO489",2024,"64",2
"PVQ240",2024,"74",3
"WJH_285",2024,"35",2
"PRH245",2024,"23",2
"FMZ533",2024,"#NA",3
"DVT444",2024,"68",1
"LTA482",2024,"50",2
"BPM247",2024,"41",3
"MHV375",2024,"72",2
"WGH027",2024,"46",2
"BDG282",2024,"40",1
"MYR716",2024,"46",2
"UYF175",2024,"66",1
"BEH226",2024,"54",3
"MME110",2024,"56",3
"NGN310",2024,"75",3
"SSJ106",2024,"57",3
"NEA638",2024,"58",1
"SIA900",2024,"44",NA
"FUQ810",2024,"48",2
"KLE484",2024,"39",3
"TTB742",2024,"65",3
"XKU409",2024,"39",3
"XNA589",2024,"67",1
"KIW719",2024,"46",3
"NHB444",2024,"69",3
"IRA653",2024,"47",3
"RWN393",2024,"70",2
"WBX915",2024,"63",2
"VPJ723",2024,"71",3
"SUJ465",2024,"72",1
"YAK_014",2024,"75",3
"POM610",2024,"42",1
"ECD300",2024,"52",2
"HLF739",2024,"51",3
"OKB522",2024,"45",NA
"PYF360",2024,"31",3
"AED256",2024,"29",1
"PLB442",2024,"68",3
"JIZ830",2024,"45",1
"ARA597",2024,"44",3
"HXP334",2024,"77",1
"ZXX_158",2024,"63",3
"VBV168",2024,"69",1
"NEF637",2024,"45",3
"OND154",2024,"63",3
"RSC545",2024,"75",1
"USX219",2024,"43",1
"BUM475",2024,"20",2
"EIY798",2024,"74",3
"CUU722",2024,"75",3
"OVT937",2024,"31",3
"ITS823",2024,"45",1
"PZE753",2024,"40",3
"RCN809",2024,NA,1
"SRF058",2024,"73",1
"APB_712",2024,"34",3
"TAU984",2024,"48",2
"USW883",2024,"37",3
"GPH795",2024,"38",3
"IPU810",2024,"51",2
"LZD_338",2024,"55",3
"JNJ012",2024,"72",1
"ABU763",2024,"33",3
"LIY912",2024,"67",3
"GFC_796",2024,"55",1
"LCF727",2024,"50",3
"DVO394",2024,"40",1
"LKR989",2024,"60",3
"MLF763",2024,"67",3
"IZP496",2024,"50",3
"LZZ332",2024,"34",2
"IHN986",2024,"68",3
"ZFG062",2024,"44",1
"KOQ612",2024,"62",1
"XTH_640",2024,"71",1
"PFZ862",2024,"34",1
"PAT264",2024,"68",3
"VYV995",2024,"21",2
"BMA_536",2024,"31",3
"PZO187",2024,"26",3
"YMJ050",2024,"33",2
"UUP554",2024,"#NA",3
"MVC049",2024,"57",1
"FTD_965",2024,"70",3
"TUL398",2024,"31",2
"IMW575",2024,"61",2
"RQA822",2024,"20",2
"MST996",2024,"74",2
"NAI_908",2024,"42",3
"FNW634",2024,"49",3
"SGV842",2024,"21",2
"PLU286",2024,"61",2
"NXF701",2024,"66",3
"FLM104",2024,"42",3
"ZLE388",2024,"54",3
"CTB727",2024,"59",2
"IMV753",2024,"55",3
"DTV739",2024,"48",1
"PSG647",2024,"64",2
"MPJ694",2024,"29",1
"BZJ261",2024,"37",2
"ELF235",2024,"54",3
"OQG376",2024,"24",3
"BFK812",2024,"43",3
"PRO852",2024,"58",3
"KEY617",2024,"66",2
"LXG049",2024,"72",1
"NLT392",2024,"74",3
"EVT603",2024,"51",2
"MQR067",2024,"66",3
"JSD284",2024,"24",2
"VXK528",2024,"64",3
"JQA806",2024,"58",1
"MVZ699",2024,"60",2
"ECL301",2024,"22",2
"MJP801",2024,"61",2
"OMX434",2024,NA,3
"VBU400",2024,"35",3
"GOV649",2024,"72",2
"OGN_762",2024,"37",2
"ZUD017",2024,"77",2
"PTX739",2024,"23",2
"DYY018",2024,"23",3
"YLH197",2024,"48",1
"STZ264",2024,"42",3
"OLD031",2024,"76",3
"ACL327",2024,"39",3
"VLB874",2024,"40",3
"QHR574",2024,"55",3
"SHW041",2024,"50",3
"ORL732",2024,"35",2
"XQG318",2024,"55",3
"DVJ285",2024,"63",3
"AGR302",2024,"56",3
"SZO164",2024,"70",3
"QDM648",2024,"46",3
"ZUJ710",2024,"26",3
"UCV154",2024,"54",3
"JWG990",2024,"70",3
"FKM686",2024,"53",3
"IQK589",2024,"41",3
"PZT911",2024,"65",3
"CLP805",2024,"30",3
"AXF122",2024,"53",3
"QDG743",2024,"61",3
"ZSI872",2024,"45",1
"WTT_548",2024,"26",3
"NQR496",2024,"27",2
"TWD058",2024,"45",2
"QYJ937",2024,"67",2
"OVP055",2024,"40",2
"XZM038",2024,"28",2
"DTH747",2024,"74",2
"MQN473",2024,"51",1
"ULG595",2024,"63",2
"IOT997",2024,"32",3
"RJV_652",2024,"23",3
"VBV476",2024,"57",3
"JNL893",2024,"39",3
"NAY796",2024,"22",2
"ZKV229",2024,"29",2
"BXP581",2024,"77",3
"KAB719",2024,"35",1
"PIA672",2024,"38",NA
"QSR_872",2024,"75",3
"TTU478",2024,"64",3
"PTC051",2024,"38",2
"NCP132",2024,"63",3
"VBN728",2024,"62",3
"OTT881",2024,"21",3
"MXK_968",2024,"42",3
"JWJ528",2024,"70",3
"BGP376",2024,"54",3
"XCM_409",2024,"50",3
"TEV912",2024,"39",3
"RZB466",2024,"72",3
"YKN728",2024,"52",3
"DME917",2024,"43",3
"KLT292",2024,"20",1
"NIO626",2024,"45",3
"QMW089",2024,"43",2
"FLW409",2024,"40",3
"ZZT257",2024,"75",3
"IHO530",2024,"37",3
"WDJ720",2024,"57",1
"RJT662",2024,"62",3
"ZHY878",2024,"77",3
"WSI454",2024,"49",1
"OLB352",2024,"56",3
"BFD893",2024,"77",3
"XZS283",2024,"27",3
"TGI_995",2024,"37",3
"WEA207",2024,"48",3
"AVD753",2024,"70",3
"OUS031",2024,"59",3
"TZP_402",2024,"25",1
"NGZ438",2024,"45",3
"MYR975",2024,"30",1
"IOQ406",2024,"75",1
"YTC524",2024,"20",3
"RGQ182",2024,"74",3
"UZA_622",2024,"70",3
"QJB313",2024,"67",2
"ZBE984",2024,"44",3
"KKO547",2024,"68",3
"BAB832",2024,"53",3
"CTR460",2024,"67",1
"QMC125",2024,"36",1
"HXG_761",2024,"40",1
"IBY458",2024,"29",3
"BDQ_651",2024,"61",3
"DXL051",2024,"58",2
"ARF481",2024,"49",1
"OGN541",2024,"68",1
"HID183",2024,"31",3
"OQK236",2024,"71",1
"GBT875",2024,"28",1
"RPZ035",2024,"24",2
"DFX856",2024,"50",3
"DPC111",2024,"73",3
"DLZ456",2024,"70",2
"PCN571",2024,"74",2
"YEN425",2024,"45",3
"YKD_870",2024,"73",NA
"ONU344",2024,"37",2
"GTN612",2024,"76",1
"IUX875",2024,"52",3
"SLC176",2024,"72",2
"BWE225",2024,"75",2
"CUB111",2024,"59",2
"QKY538",2024,"71",3
"PXA848",2024,"51",3
"GQS838",2024,"70",3
"TMF281",2024,"61",1
"DZO796",2024,"70",3
"RBR229",2024,"67",3
"GST298",2024,"68",3
"YGG846",2024,"50",1
"FEP834",2024,"23",1
"QQZ085",2024,"75",2
"QAF517",2024,"47",1
"HTI467",2024,"50",3
"KCD659",2024,"71",2
"CDV996",2024,"46",3
"IAJ827",2024,"62",3
"BJU301",2024,"73",3
"HTH196",2024,"48",3
"BOL846",2024,"24",2
"RAA792",2024,"66",3
"ZWH497",2024,"47",1
"VCQ777",2024,"64",3
"MVJ912",2024,"67",3
"HPY099",2024,"52",3
"FZF023",2024,"58",3
"BBG517",2024,"49",3
"GBU938",2024,"50",3
"LAA355",2024,"44",3
"FBO810",2024,"66",NA
"RMK380",2024,"43",2
"NML205",2024,"67",3
"ORM522",2024,"57",1
"UQR423",2024,"64",2
"WCV126",2024,"38",1
"GDM023",2024,"53",2
"ROA036",2024,"54",3
"PWF041",2024,"71",3
"SOM887",2024,"49",3
"SXB756",2024,"60",3
"DZF604",2024,NA,3
"CVK343",2024,"31",3
"EHZ961",2024,"58",3
"PRV568",2024,"48",2
"YRL_867",2024,"42",3
"KNY523",2024,"77",3
"RQA626",2024,"34",3
"VJV450",2024,"62",3
"HHP237",2024,"72",2
"HUT171",2024,"74",1
"JUF149",2024,"38",3
"EDU530",2024,"53",1
"IWJ041",2024,"74",2
"DBJ270",2024,"35",3
"QIJ366",2024,"65",3
"VBD569",2024,"71",1
"VKP684",2024,"42",3
"AIN761",2024,"41",3
"XJT564",2024,"47",3
"EUB_751",2024,"44",3
"RMC328",2024,"44",3
"XFP106",2024,"70",2
"AES635",2024,"52",3
"NPW125",2024,"41",3
"CEZ470",2024,"63",1
"MNI307",2024,"40",3
"SKB326",2024,"28",2
"GLT562",2024,"24",3
"OVF152",2024,"31",3
"PUV389",2024,"61",2
"YRF664",2024,"72",1
"YHO108",2024,"46",3
"LGI488",2024,"51",1
"HWU_454",2024,"39",3
"MZB764",2024,"49",2
"LZM155",2024,"43",2
"UUW521",2024,"71",3
"MIV771",2024,"38",2
"DFS628",2024,"62",1
"PAS508",2024,"64",3
"OQB273",2024,"43",1
"ACJ857",2024,"39",3
"AYV006",2024,"74",2
"XIW_066",2024,"69",3
"FFN009",2024,"49",2
"RBP912",2024,"23",2
"MQT696",2024,"41",2
"JAL042",2024,"35",3
"OTW202",2024,"57",2
"GLQ450",2024,"54",3
"TDD836",2024,"37",2
"VAV007",2024,"46",3
"DZT032",2024,"59",3
"MXW089",2024,"23",2
"UJM526",2024,"20",2
"EJL335",2024,"64",3
"SCW_210",2024,"38",3
"YHM578",2024,"77",1
"YUO122",2024,"53",3
"FMB688",2024,"51",3
"COJ703",2024,"#NA",3
"WRH_753",2024,"40",2
"CXN309",2024,"71",3
"XTM729",2024,"74",3
"XJO769",2024,"23",3
"KSP924",2024,"42",1
"CDU893",2024,"50",3
"ZKW_840",2024,"57",2
"IKK336",2024,"36",3
"XEF649",2024,"44",3
"RGH634",2024,"76",1
"YMV036",2024,"72",3
"XQY188",2024,"68",1
"PYE501",2024,"76",1
"GUD_646",2024,"55",3
"NQY270",2024,"51",3
"LKC987",2024,"55",3
"GXN699",2024,"37",3
"LKC057",2024,"68",2
"CIM_607",2024,"49",2
"SUR038",2024,"71",3
"ZHZ655",2024,"29",3
"DCW718",2024,"61",3
"QQN845",2024,"58",1
"YLM704",2024,"22",2
"ZVL350",2024,"23",1
"TUY456",2024,"#NA",1
"JOP052",2024,"43",3
"UGG750",2024,"65",3
"EHD970",2024,"37",1
"YHQ354",2024,"56",3
"KDG795",2024,"56",3
"CYJ063",2024,"34",2
"QZA841",2024,"63",3
"RCH033",2024,"35",3
"XBU968",2024,"52",3
"JMX244",2024,"69",1
"IUG203",2024,"75",3
"KKX052",2024,"27",2
"ARR478",2024,"56",3
"KQI417",2024,"57",3
"MJY759",2024,"30",3
"HSR700",2024,"46",2
"YNT770",2024,"39",3
"BMT362",2024,"31",3
"OTY463",2024,"73",2
"LYR214",2024,"75",3
"UAV791",2024,"51",2
"TMC072",2024,"51",1
"SBV_455",2024,"48",3
"BAG522",2024,"39",3
"ZEY585",2024,"65",3
"NAJ_175",2024,"56",3
"RTM938",2024,"42",1
"DYQ218",2024,"48",3
"FLT991",2024,"40",2
"NMP_201",2024,"77",2
"QXP417",2024,"72",3
"AMO139",2024,"74",3
"SIR192",2024,"69",1
"YTX838",2024,"64",3
"TQU109",2024,"68",3
"UTR065",2024,"20",2
"BJO946",2024,"46",NA
"WMT568",2024,"62",3
"AXX673",2024,"55",3
"FEC632",2024,"62",1
"MHC_861",2024,"67",1
"TNE810",2024,"77",3
"ZSA517",2024,"55",2
"RTJ842",2024,"60",3
"UJZ487",2024,"63",1
"EVG_829",2024,"21",1
"KRX140",2024,"70",2
"FAA945",2024,"46",2
"QEQ264",2024,"39",3
"HGL851",2024,"49",3
"RSE503",2024,"51",1
"IYL513",2024,"49",2
"HQE444",2024,"49",1
"QJN_836",2024,"54",3
"OGD678",2024,"48",2
"BEF256",2024,"54",1
"SWO076",2024,"42",1
"YGD281",2024,"52",1
"BUX411",2024,"43",3
"EEZ698",2024,"61",3
"QRQ396",2024,"40",1
"ECF796",2024,"45",NA
"AOY551",2024,"74",3
"RLC241",2024,"54",3
"BJX556",2024,"24",3
"WLV023",2024,"68",3
"CSA_780",2024,"70",1
"JAC730",2024,"61",2
"GXN036",2024,"62",3
"RBL683",2024,"59",1
"TRA963",2024,"52",1
"CMH991",2024,"56",1
"PGT255",2024,"47",2
"QVZ942",2024,"25",3
"QAD662",2024,"51",3
"SLR_911",2024,"37",3
"YBZ577",2024,"65",2
"RRB_316",2024,"50",3
"QCS000",2024,"41",NA
"FYB243",2024,"31",3
"CMC537",2024,"50",1
"FSA338",2024,"53",3
"JSG618",2024,"49",3
"WII540",2024,"40",3
"UPX297",2024,"37",3
"NQB517",2024,"42",2
"QNC492",2024,NA,3
"RVR228",2024,"75",1
"WDP865",2024,"73",3
"ANN882",2024,"48",2
"LDB950",2024,"44",3
"RXQ479",2024,"64",3
"WBU523",2024,"57",3
"WJR269",2024,"27",3
"URF339",2024,"34",1
"EII392",2024,"67",3
"FSI414",2024,"21",2
"GZH368",2024,"48",3
"RQV929",2024,"67",2
"UTM467",2024,"65",3
"HGU686",2024,"52",3
"PBE244",2024,"54",2
"GUL_861",2024,"36",3
"JXO921",2024,"53",1
"AQR574",2024,NA,1
"DBC527",2024,"63",3
"LHV847",2024,"35",3
"LNG232",2024,"64",1
"ZFP019",2024,"48",2
"VWR024",2024,"53",2
"EQJ705",2024,"71",3
"RUE_323",2024,"71",1
"LRE150",2024,"65",3
"ZFU335",2024,"54",3
"TYF326",2024,"37",1
"KAR796",2024,"49",2
"UTH823",2024,"34",3
"FGS527",2024,"56",3
"MBA760",2024,"41",1
"BMX926",2024,"40",1
"MQC965",2024,"58",1
"CSH068",2024,"62",3
"VPU439",2024,"37",3
"EOG_723",2024,"72",1
"ZPH826",2024,"52",3
"YNX206",2024,"32",3
"ISP508",2024,"32",1
"IOX411",2024,"27",2
"ZXX118",2024,"30",3
"OQH523",2024,"44",2
"TYM087",2024,"55",1
"RHT895",2024,"37",3
"GVS_042",2024,"73",3
"DZP182",2024,"52",3
"YYL885",2024,"56",1
"JBJ_230",2024,"56",2
"SIW678",2024,"64",3
"ZOX854",2024,"52",3
"ZPJ261",2024,"64",3
"SUQ607",2024,"62",3
"KDO921",2024,"53",1
"JVI663",2024,"60",3
"FPT544",2024,"48",1
"HUV976",2024,"33",3
"IKN710",2024,"56",1
"AIJ729",2024,"50",2
"BSU945",2024,"45",3
"BGI311",2024,"59",3
"BGX808",2024,"60",2
"AJS322",2024,"24",2
"ATQ276",2024,"33",2
"JFL679",2024,"76",3
"WYY505",2024,"40",3
"PLJ871",2024,"55",3
"NRR996",2024,"33",3
"QPA142",2024,"36",3
"XCB440",2024,"54",2
"NLA850",2024,"64",3
"RHW394",2024,"27",3
"LLW772",2024,"56",2
"FDN514",2024,"64",2
"CGC991",2024,"48",3
"YQT094",2024,"35",3
"DDY006",2024,"58",3
"XLF616",2024,"48",3
"HUZ805",2024,"65",1
"UYQ010",2024,"41",3
"XWB152",2024,"33",3
"SZG492",2024,"47",3
"YPS576",2024,"37",3
"HUP048",2024,"73",1
"DZT190",2024,"34",1
"BKB_277",2024,"58",1
"HKL574",2024,"50",3
"EPD932",2024,"41",3
"HVI358",2024,"23",2
"LHM192",2024,"58",1
"TNA661",2024,"46",3
"GQK104",2024,"59",2
"JAO_193",2024,"73",2
"OIM748",2024,"66",3
"JRU348",2024,"36",1
"UTF496",2024,"49",1
"REK280",2024,"55",3
"OZM154",2024,"70",3
"OKO977",2024,"53",2
"UMI453",2024,"60",3
"WIN980",2024,"57",1
"YBI699",2024,"66",3
"NZW737",2024,"43",1
"TQJ216",2024,"26",2
"MWP_542",2024,"36",2
"HID630",2024,"48",3
"LUA797",2024,"50",1
"UTP001",2024,"52",3
"WVB062",2024,"56",NA
"ZND238",2024,"71",3
"GGA756",2024,"51",2
"OIY194",2024,"36",3
"UKM861",2024,"66",3
"VWP357",2024,"73",3
"JXD717",2024,"22",1
"NFN802",2024,"55",3
"IYB027",2024,"52",3
"YCP406",2024,"67",2
"IYB466",2024,"60",2
"INI867",2024,"30",1
"QBD_339",2024,"49",1
"FIP447",2024,"69",3
"CTI554",2024,"71",1
"VOP269",2024,"53",2
"ZEE816",2024,"30",2
"IKS303",2024,"67",3
"GAC954",2024,"35",3
"LPG049",2024,"60",2
"DIZ627",2024,"71",3
"WXG135",2024,"73",3
"ULK169",2024,"65",3
"GLR596",2024,"41",3
"WNC_682",2024,"73",2
"PNL962",2024,"39",3
"BZH894",2024,"62",1
"YMR057",2024,"61",3
"QON342",2024,"63",3
"IVN636",2024,"34",3
"POD104",2024,"42",3
"TBN807",2024,"70",3
"DXY326",2024,"56",3
"DHG_174",2024,"68",3
"ROY532",2024,"56",3
"VNS080",2024,"35",3
"QJP339",2024,"75",3
"QHT_404",2024,"66",3
"JYV415",2024,"67",3
"FCV398",2024,"39",3
"KXW000",2024,"46",3
"NZU_169",2024,"43",3
"CTA189",2024,"74",1
"BOA_208",2024,"22",2
"UEZ253",2024,"55",3
"BJE217",2024,"37",2
"RPL145",2024,"53",3
"ZTD538",2024,"67",3
"MWH385",2024,"54",NA
"TIS310",2024,"67",3
"UGI288",2024,"48",2
"DSP741",2024,"48",2
"KTM349",2024,"68",1
"STF830",2024,"34",3
"FKX711",2024,"57",3
"NZR283",2024,"33",2
"APH367",2024,"54",3
"ATZ937",2024,"67",1
"KDY745",2024,"67",3
"MHI566",2024,"50",3
"UZA051",2024,"57",3
"GCA539",2024,"36",3
"UFO_444",2024,"49",2
"QLJ527",2024,"67",3
"DML488",2024,"58",3
"DHN611",2024,"26",1
"LNZ962",2024,"43",3
"RIJ356",2024,"48",3
"DDD526",2024,"70",3
"MQM811",2024,"73",3
"XQO057",2024,"38",3
"ZQL517",2024,"42",3
"QUN840",2024,"48",3
"ZBS815",2024,"52",NA
"GCH208",2024,"48",3
"QOU_055",2024,"50",1
"DJU987",2024,"39",3
"PIU573",2024,"73",3
"LOF863",2024,"36",3
"LNE309",2024,"47",3
"FKH064",2024,"50",2
"IQR142",2024,"22",2
"AUO102",2024,"27",1
"KMR555",2024,"51",3
"EBK577",2024,"40",3
"PDY881",2024,"43",2
"JLF506",2024,"59",1
"IPI740",2024,"31",2
"KNY137",2024,"77",2
"DMF925",2024,"61",3
"OYO020",2024,"37",3
"OQD282",2024,"68",2
"PCS772",2024,"44",3
"AZL_614",2024,"60",1
"QIN160",2024,"44",3
"NIA159",2024,"46",3
"HZP708",2024,"49",1
"YIC010",2024,"41",3
"TNU237",2024,"51",3
"WQE312",2024,"71",1
"TUM336",2024,"43",2
"MVY587",2024,"57",2
"FEK041",2024,"47",3
"ELN504",2024,"68",3
"EXN_060",2024,"38",1
"XHY539",2024,"38",2
"RIC568",2024,"71",1
"HQS321",2024,"40",3
"JLL371",2024,"68",3
"TTZ349",2024,"73",3
"IYS480",2024,"53",1
"DGP195",2024,"38",2
"GWH_513",2024,"46",2
"AIC273",2024,"73",3
"MAC_529",2024,"36",1
"DTX908",2024,"61",3
"YOA049",2024,"75",1
"YTY978",2024,"56",3
"DQS443",2024,"58",1
"GXF266",2024,"54",3
"KTS266",2024,"39",3
"QOA716",2024,"45",3
"HVR_863",2024,"36",3
"PDT459",2024,"50",3
"DEI_605",2024,"60",1
"EEQ154",2024,"71",2
"LIQ991",2024,"54",2
"RKT925",2024,"39",3
"OQB999",2024,"70",3
"VVR683",2024,"47",2
"SOQ436",2024,"46",1
"HZX492",2024,"68",3
"FWP012",2024,"58",3
"LGV579",2024,"69",3
"HVW616",2024,"64",3
"YAX493",2024,"24",3
"XWF321",2024,"55",3
"WAX984",2024,"37",1
"WKK702",2024,"39",2
"XQF898",2024,"54",2
"OIN_848",2024,"68",2
"EUB907",2024,"43",3
"VSL140",2024,"42",3
"PRV411",2024,"52",2
"PBO372",2024,"63",3
"KMN616",2024,"38",2
"NAZ_698",2024,"39",2
"ZGF442",2024,"49",3
"BJB451",2024,"55",3
"RIZ400",2024,"41",NA
"NZT128",2024,"19",2
"OUJ545",2024,"72",1
"VVM989",2024,"49",NA
"EAN094",2024,"71",3
"YSW868",2024,"53",1
"JWM556",2024,"42",3
"YMW729",2024,"59",2
"LIN378",2024,"55",1
"SED284",2024,"55",3
"THY982",2024,"45",2
"SPB885",2024,"58",3
"UFK192",2024,"46",3
"MZQ776",2024,"37",3
"MGR435",2024,"51",2
"MTW212",2024,"72",3
"CLV043",2024,"67",1
"YJW738",2024,"40",1
"FGX389",2024,"71",3
"XDG_654",2024,"65",2
"YWD511",2024,"51",3
"MRW355",2024,"34",3
"PYI505",2024,"44",1
"SQB334",2024,"74",3
"NJV405",2024,"26",1
"HSZ708",2024,"35",3
"VSM109",2024,"49",3
"MFX916",2024,"66",2
"YJF438",2024,"55",1
"ISK703",2024,"36",1
"OLA460",2024,"62",3
"DVO171",2024,"75",2
"EWJ037",2024,"38",NA
"UVT719",2024,"68",2
"VBL928",2024,"76",1
"YVU514",2024,"74",2
"AUU673",2024,"71",2
"WNS090",2024,"73",1
"FXW177",2024,"34",1
"ZLE729",2024,"69",3
"THZ080",2024,"69",1
"AUY116",2024,"45",1
"MSL619",2024,"35",3
"ZYT955",2024,"34",3
